# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120228
# -------------------------------------------------------

date,country,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120212,UA,0,1,0,1,1,0,0,0
20120212,SG,0,0,0,1,0,0,0,0
20120212,SE,0,1,0,2,1,0,0,0
20120212,RU,0,2,0,2,2,0,0,0
20120212,RO,0,0,0,1,0,0,0,0
20120212,PL,1,1,1,2,1,0,0,0
20120212,PH,0,1,0,1,1,0,0,0
20120212,MX,0,1,0,3,1,0,0,0
20120212,MK,0,1,0,1,1,0,0,0
20120212,KR,0,2,0,3,2,0,0,0
20120212,JP,0,1,0,1,1,0,0,0
20120212,IT,0,0,0,4,0,0,0,0
20120212,IN,0,0,0,3,0,0,0,0
20120212,IL,0,0,0,1,0,0,0,0
20120212,HU,0,1,0,2,1,0,0,0
20120212,GR,0,0,0,1,0,0,0,0
20120212,GB,0,0,0,3,0,0,0,0
20120212,FR,0,1,0,1,1,0,0,0
20120212,ES,0,1,0,4,1,0,0,0
20120212,DK,0,1,0,1,1,0,0,0
20120212,DE,7,1015,6,1800,975,2,2,11
20120212,CN,0,2,0,4,2,0,0,0
20120212,CH,0,3,0,23,3,0,0,0
20120212,CA,0,0,0,1,0,0,0,0
20120212,BR,0,1,0,3,1,0,0,0
20120212,BG,0,2,0,3,2,0,0,0
20120212,AU,0,1,0,1,1,0,0,0
20120212,AT,0,6,0,19,5,0,0,0
20120211,unknown,0,0,0,1,0,0,0,0
